event_sample_id,split_group_id,station_id,target_class,split
CONTROL__7112__2025110607,GROUP__7112__0021,7112,NORMAL,train
CONTROL__7112__2025100907,GROUP__7112__0021,7112,NORMAL,train
CONTROL__F3FWY002__2025010915,GROUP__F3FWY002__0004,F3FWY002,NORMAL,train
CONTROL__F3FWY002__2025122515,GROUP__F3FWY002__0004,F3FWY002,NORMAL,train
CONTROL__57025__2025073121,GROUP__57025__0003,57025,NORMAL,test
CONTROL__57025__2025052221,GROUP__57025__0003,57025,NORMAL,test
CONTROL__7179__2025110702,GROUP__7179__0032,7179,NORMAL,test
CONTROL__7179__2025062702,GROUP__7179__0032,7179,NORMAL,test
CONTROL__7119-PR__2025010308,GROUP__7119-PR__0006,7119-PR,NORMAL,train
CONTROL__7119-PR__2025081508,GROUP__7119-PR__0006,7119-PR,NORMAL,train
CONTROL__7112__2025091208,GROUP__7112__0022,7112,NORMAL,test
CONTROL__7112__2025080808,GROUP__7112__0022,7112,NORMAL,test
CONTROL__7274__2025030800,GROUP__7274__0016,7274,NORMAL,train
CONTROL__7274__2025011800,GROUP__7274__0016,7274,NORMAL,train
CONTROL__50240__2025112201,GROUP__50240__0023,50240,NORMAL,test
CONTROL__50240__2025072601,GROUP__50240__0023,50240,NORMAL,test
CONTROL__7251__2025010502,GROUP__7251__0014,7251,NORMAL,train
CONTROL__7251__2025070602,GROUP__7251__0014,7251,NORMAL,train
CONTROL__7275__2025011203,GROUP__7275__0003,7275,NORMAL,train
CONTROL__7275__2025080303,GROUP__7275__0003,7275,NORMAL,train
CONTROL__7179__2025020907,GROUP__7179__0033,7179,NORMAL,train
CONTROL__7179__2025030907,GROUP__7179__0033,7179,NORMAL,train
CONTROL__74229__2025100521,GROUP__74229__0002,74229,NORMAL,train
CONTROL__74229__2025062221,GROUP__74229__0002,74229,NORMAL,train
CONTROL__53004__2025082421,GROUP__53004__0014,53004,NORMAL,train
CONTROL__53004__2025010521,GROUP__53004__0014,53004,NORMAL,train
CONTROL__33014__2025113023,GROUP__33014__0019,33014,NORMAL,train
CONTROL__33014__2025011923,GROUP__33014__0019,33014,NORMAL,train
CONTROL__7161__2025082501,GROUP__7161__0011,7161,NORMAL,test
CONTROL__7161__2025032401,GROUP__7161__0011,7161,NORMAL,test
CONTROL__7248__2025051904,GROUP__7248__0016,7248,NORMAL,train
CONTROL__7248__2025080404,GROUP__7248__0016,7248,NORMAL,train
CONTROL__7163__2025120104,GROUP__7163__0014,7163,NORMAL,train
CONTROL__7163__2025030304,GROUP__7163__0014,7163,NORMAL,train
CONTROL__7179__2025101306,GROUP__7179__0034,7179,NORMAL,train
CONTROL__7179__2025100606,GROUP__7179__0034,7179,NORMAL,train
CONTROL__51235__2025111723,GROUP__51235__0020,51235,NORMAL,train
CONTROL__51235__2025092223,GROUP__51235__0020,51235,NORMAL,train
CONTROL__7270__2025092223,GROUP__7270__0007,7270,NORMAL,validation
CONTROL__7270__2025091523,GROUP__7270__0007,7270,NORMAL,validation
CONTROL__7119-PR__2025091604,GROUP__7119-PR__0007,7119-PR,NORMAL,test
CONTROL__7119-PR__2025012104,GROUP__7119-PR__0007,7119-PR,NORMAL,test
CONTROL__7179__2025030410,GROUP__7179__0035,7179,NORMAL,train
CONTROL__7179__2025070810,GROUP__7179__0035,7179,NORMAL,train
CONTROL__47024__2025011410,GROUP__47024__0008,47024,NORMAL,test
CONTROL__47024__2025051310,GROUP__47024__0008,47024,NORMAL,test
CONTROL__7112__2025072918,GROUP__7112__0023,7112,NORMAL,train
CONTROL__7112__2025042918,GROUP__7112__0023,7112,NORMAL,train
CONTROL__22001__2025041520,GROUP__22001__0008,22001,NORMAL,test
CONTROL__22001__2025081220,GROUP__22001__0008,22001,NORMAL,test
CONTROL__23067__2025110423,GROUP__23067__0014,23067,NORMAL,train
CONTROL__23067__2025101423,GROUP__23067__0014,23067,NORMAL,train
CONTROL__7248__2025021201,GROUP__7248__0017,7248,NORMAL,train
CONTROL__7248__2025040201,GROUP__7248__0017,7248,NORMAL,train
CONTROL__7112__2025041605,GROUP__7112__0024,7112,NORMAL,train
CONTROL__7112__2025111905,GROUP__7112__0024,7112,NORMAL,train
CONTROL__7168__2025030506,GROUP__7168__0013,7168,NORMAL,train
CONTROL__7168__2025062506,GROUP__7168__0013,7168,NORMAL,train
CONTROL__7112__2025090307,GROUP__7112__0024,7112,NORMAL,train
CONTROL__7112__2025080607,GROUP__7112__0024,7112,NORMAL,train
CONTROL__7274__2025092419,GROUP__7274__0017,7274,NORMAL,train
CONTROL__7274__2025060419,GROUP__7274__0017,7274,NORMAL,train
CONTROL__33014__2025042321,GROUP__33014__0020,33014,NORMAL,validation
CONTROL__33014__2025081321,GROUP__33014__0020,33014,NORMAL,validation
CONTROL__T0337__2025112623,GROUP__T0337__0001,T0337,NORMAL,train
CONTROL__T0337__2025042323,GROUP__T0337__0001,T0337,NORMAL,train
CONTROL__53004__2025022002,GROUP__53004__0015,53004,NORMAL,train
CONTROL__53004__2025110602,GROUP__53004__0015,53004,NORMAL,train
CONTROL__7168__2025092509,GROUP__7168__0014,7168,NORMAL,test
CONTROL__7168__2025120409,GROUP__7168__0014,7168,NORMAL,test
CONTROL__53004__2025050111,GROUP__53004__0016,53004,NORMAL,train
CONTROL__53004__2025031311,GROUP__53004__0016,53004,NORMAL,train
CONTROL__74229__2025122522,GROUP__74229__0003,74229,NORMAL,train
CONTROL__74229__2025091822,GROUP__74229__0003,74229,NORMAL,train
CONTROL__7179__2025051603,GROUP__7179__0036,7179,NORMAL,validation
CONTROL__7179__2025121903,GROUP__7179__0036,7179,NORMAL,validation
CONTROL__9658__2025032104,GROUP__9658__0015,9658,NORMAL,validation
CONTROL__9658__2025070404,GROUP__9658__0015,9658,NORMAL,validation
CONTROL__F3FWY003__2025071903,GROUP__F3FWY003__0022,F3FWY003,NORMAL,validation
CONTROL__F3FWY003__2025062103,GROUP__F3FWY003__0022,F3FWY003,NORMAL,validation
CONTROL__7126__2025101103,GROUP__7126__0009,7126,NORMAL,train
CONTROL__7126__2025101803,GROUP__7126__0009,7126,NORMAL,train
CONTROL__50240__2025110112,GROUP__50240__0024,50240,NORMAL,train
CONTROL__50240__2025091312,GROUP__50240__0024,50240,NORMAL,train
CONTROL__7159__2025041303,GROUP__7159__0005,7159,NORMAL,validation
CONTROL__7159__2025101903,GROUP__7159__0005,7159,NORMAL,validation
CONTROL__7179__2025022321,GROUP__7179__0037,7179,NORMAL,train
CONTROL__7179__2025100521,GROUP__7179__0037,7179,NORMAL,train
CONTROL__7184__2025042904,GROUP__7184__0018,7184,NORMAL,train
CONTROL__7184__2025061704,GROUP__7184__0018,7184,NORMAL,train
CONTROL__F3FWY002__2025022507,GROUP__F3FWY002__0005,F3FWY002,NORMAL,train
CONTROL__F3FWY002__2025062407,GROUP__F3FWY002__0005,F3FWY002,NORMAL,train
CONTROL__7163__2025031810,GROUP__7163__0015,7163,NORMAL,train
CONTROL__7163__2025070810,GROUP__7163__0015,7163,NORMAL,train
CONTROL__7248__2025081222,GROUP__7248__0018,7248,NORMAL,train
CONTROL__7248__2025070822,GROUP__7248__0018,7248,NORMAL,train
CONTROL__32029__2025040823,GROUP__32029__0001,32029,NORMAL,train
CONTROL__32029__2025082623,GROUP__32029__0001,32029,NORMAL,train
CONTROL__7153__2025072304,GROUP__7153__0014,7153,NORMAL,test
CONTROL__7153__2025031204,GROUP__7153__0014,7153,NORMAL,test
CONTROL__7159__2025071608,GROUP__7159__0006,7159,NORMAL,train
CONTROL__7159__2025070908,GROUP__7159__0006,7159,NORMAL,train
CONTROL__7112__2025020515,GROUP__7112__0025,7112,NORMAL,train
CONTROL__7112__2025050715,GROUP__7112__0025,7112,NORMAL,train
CONTROL__T0337__2025031919,GROUP__T0337__0002,T0337,NORMAL,train
CONTROL__T0337__2025020519,GROUP__T0337__0002,T0337,NORMAL,train
CONTROL__68025__2025120320,GROUP__68025__0018,68025,NORMAL,train
CONTROL__68025__2025081320,GROUP__68025__0018,68025,NORMAL,train
CONTROL__10011__2025071004,GROUP__10011__0018,10011,NORMAL,train
CONTROL__10011__2025082804,GROUP__10011__0018,10011,NORMAL,train
CONTROL__7139__2025060504,GROUP__7139__0018,7139,NORMAL,train
CONTROL__7139__2025020604,GROUP__7139__0018,7139,NORMAL,train
CONTROL__55049__2025040305,GROUP__55049__0007,55049,NORMAL,train
CONTROL__55049__2025103005,GROUP__55049__0007,55049,NORMAL,train
CONTROL__33014__2025070307,GROUP__33014__0021,33014,NORMAL,train
CONTROL__33014__2025110607,GROUP__33014__0021,33014,NORMAL,train
CONTROL__29005__2025072421,GROUP__29005__0011,29005,NORMAL,validation
CONTROL__29005__2025082821,GROUP__29005__0011,29005,NORMAL,validation
CONTROL__23067__2025103021,GROUP__23067__0015,23067,NORMAL,test
CONTROL__23067__2025082821,GROUP__23067__0015,23067,NORMAL,test
CONTROL__7161__2025042502,GROUP__7161__0012,7161,NORMAL,train
CONTROL__7161__2025111402,GROUP__7161__0012,7161,NORMAL,train
CONTROL__9658__2025011704,GROUP__9658__0016,9658,NORMAL,train
CONTROL__9658__2025080104,GROUP__9658__0016,9658,NORMAL,train
CONTROL__50240__2025080106,GROUP__50240__0025,50240,NORMAL,test
CONTROL__50240__2025062706,GROUP__50240__0025,50240,NORMAL,test
CONTROL__53003__2025112108,GROUP__53003__0008,53003,NORMAL,train
CONTROL__53003__2025082208,GROUP__53003__0008,53003,NORMAL,train
CONTROL__7164__2025041903,GROUP__7164__0010,7164,NORMAL,train
CONTROL__7164__2025112903,GROUP__7164__0010,7164,NORMAL,train
CONTROL__23067__2025062103,GROUP__23067__0016,23067,NORMAL,train
CONTROL__23067__2025042603,GROUP__23067__0016,23067,NORMAL,train
CONTROL__57025__2025121303,GROUP__57025__0004,57025,NORMAL,train
CONTROL__57025__2025012503,GROUP__57025__0004,57025,NORMAL,train
CONTROL__7163__2025111507,GROUP__7163__0016,7163,NORMAL,train
CONTROL__7163__2025122707,GROUP__7163__0016,7163,NORMAL,train
CONTROL__7159__2025050310,GROUP__7159__0007,7159,NORMAL,train
CONTROL__7159__2025110110,GROUP__7159__0007,7159,NORMAL,train
CONTROL__F3FWY003__2025121402,GROUP__F3FWY003__0023,F3FWY003,NORMAL,train
CONTROL__F3FWY003__2025052502,GROUP__F3FWY003__0023,F3FWY003,NORMAL,train
CONTROL__74230__2025111619,GROUP__74230__0005,74230,NORMAL,train
CONTROL__74230__2025052519,GROUP__74230__0005,74230,NORMAL,train
CONTROL__7112__2025030221,GROUP__7112__0026,7112,NORMAL,test
CONTROL__7112__2025020221,GROUP__7112__0026,7112,NORMAL,test
CONTROL__53004__2025020221,GROUP__53004__0017,53004,NORMAL,train
CONTROL__53004__2025122121,GROUP__53004__0017,53004,NORMAL,train
CONTROL__7179__2025102700,GROUP__7179__0038,7179,NORMAL,validation
CONTROL__7179__2025011300,GROUP__7179__0038,7179,NORMAL,validation
CONTROL__T0231__2025061601,GROUP__T0231__0004,T0231,NORMAL,test
CONTROL__T0231__2025012001,GROUP__T0231__0004,T0231,NORMAL,test
CONTROL__7179__2025081121,GROUP__7179__0039,7179,NORMAL,train
CONTROL__7179__2025072821,GROUP__7179__0039,7179,NORMAL,train
CONTROL__7248__2025032601,GROUP__7248__0019,7248,NORMAL,train
CONTROL__7248__2025042301,GROUP__7248__0019,7248,NORMAL,train
CONTROL__7251__2025021904,GROUP__7251__0015,7251,NORMAL,validation
CONTROL__7251__2025072304,GROUP__7251__0015,7251,NORMAL,validation
CONTROL__7119-PR__2025020505,GROUP__7119-PR__0008,7119-PR,NORMAL,train
CONTROL__7119-PR__2025030505,GROUP__7119-PR__0008,7119-PR,NORMAL,train
CONTROL__51235__2025082007,GROUP__51235__0021,51235,NORMAL,train
CONTROL__51235__2025031207,GROUP__51235__0021,51235,NORMAL,train
CONTROL__9658__2025020509,GROUP__9658__0017,9658,NORMAL,train
CONTROL__9658__2025101509,GROUP__9658__0017,9658,NORMAL,train
CONTROL__F3FWY003__2025100818,GROUP__F3FWY003__0024,F3FWY003,NORMAL,train
CONTROL__F3FWY003__2025032618,GROUP__F3FWY003__0024,F3FWY003,NORMAL,train
CONTROL__72027__2025031222,GROUP__72027__0001,72027,NORMAL,validation
CONTROL__72027__2025031922,GROUP__72027__0001,72027,NORMAL,validation
CONTROL__F3FWY001__2025020600,GROUP__F3FWY001__0006,F3FWY001,NORMAL,test
CONTROL__F3FWY001__2025022700,GROUP__F3FWY001__0006,F3FWY001,NORMAL,test
CONTROL__74230__2025090401,GROUP__74230__0006,74230,NORMAL,test
CONTROL__74230__2025121801,GROUP__74230__0006,74230,NORMAL,test
CONTROL__7179__2025050804,GROUP__7179__0040,7179,NORMAL,train
CONTROL__7179__2025032004,GROUP__7179__0040,7179,NORMAL,train
CONTROL__29005__2025121107,GROUP__29005__0012,29005,NORMAL,train
CONTROL__29005__2025112007,GROUP__29005__0012,29005,NORMAL,train
CONTROL__50240__2025061208,GROUP__50240__0026,50240,NORMAL,validation
CONTROL__50240__2025031308,GROUP__50240__0026,50240,NORMAL,validation
CONTROL__10011__2025112721,GROUP__10011__0019,10011,NORMAL,train
CONTROL__10011__2025091121,GROUP__10011__0019,10011,NORMAL,train
CONTROL__7139__2025110621,GROUP__7139__0019,7139,NORMAL,train
CONTROL__7139__2025062621,GROUP__7139__0019,7139,NORMAL,train
CONTROL__7112__2025080100,GROUP__7112__0027,7112,NORMAL,train
CONTROL__7112__2025122600,GROUP__7112__0027,7112,NORMAL,train
CONTROL__23067__2025072501,GROUP__23067__0017,23067,NORMAL,train
CONTROL__23067__2025042501,GROUP__23067__0017,23067,NORMAL,train
CONTROL__F3FWY003__2025121906,GROUP__F3FWY003__0025,F3FWY003,NORMAL,train
CONTROL__F3FWY003__2025071806,GROUP__F3FWY003__0025,F3FWY003,NORMAL,train
CONTROL__7120__2025022809,GROUP__7120__0022,7120,NORMAL,train
CONTROL__7120__2025021409,GROUP__7120__0022,7120,NORMAL,train
CONTROL__7121__2025031409,GROUP__7121__0022,7121,NORMAL,train
CONTROL__7121__2025050209,GROUP__7121__0022,7121,NORMAL,train
CONTROL__7120__2025070414,GROUP__7120__0022,7120,NORMAL,train
CONTROL__7120__2025122614,GROUP__7120__0022,7120,NORMAL,train
CONTROL__7121__2025021414,GROUP__7121__0022,7121,NORMAL,train
CONTROL__7121__2025050214,GROUP__7121__0022,7121,NORMAL,train
CONTROL__51235__2025042520,GROUP__51235__0022,51235,NORMAL,train
CONTROL__51235__2025061320,GROUP__51235__0022,51235,NORMAL,train
CONTROL__33014__2025032123,GROUP__33014__0022,33014,NORMAL,train
CONTROL__33014__2025102423,GROUP__33014__0022,33014,NORMAL,train
CONTROL__68025__2025121307,GROUP__68025__0019,68025,NORMAL,train
CONTROL__68025__2025101807,GROUP__68025__0019,68025,NORMAL,train
CONTROL__51235__2025030201,GROUP__51235__0023,51235,NORMAL,train
CONTROL__51235__2025033001,GROUP__51235__0023,51235,NORMAL,train
CONTROL__7179__2025011904,GROUP__7179__0041,7179,NORMAL,train
CONTROL__7179__2025012604,GROUP__7179__0041,7179,NORMAL,train
CONTROL__7120__2025100603,GROUP__7120__0023,7120,NORMAL,train
CONTROL__7120__2025111703,GROUP__7120__0023,7120,NORMAL,train
CONTROL__7121__2025121503,GROUP__7121__0023,7121,NORMAL,train
CONTROL__7121__2025111703,GROUP__7121__0023,7121,NORMAL,train
CONTROL__10011__2025031704,GROUP__10011__0020,10011,NORMAL,train
CONTROL__10011__2025063004,GROUP__10011__0020,10011,NORMAL,train
CONTROL__7139__2025121504,GROUP__7139__0020,7139,NORMAL,train
CONTROL__7139__2025082504,GROUP__7139__0020,7139,NORMAL,train
CONTROL__9836-PR__2025100606,GROUP__9836-PR__0003,9836-PR,NORMAL,train
CONTROL__9836-PR__2025120106,GROUP__9836-PR__0003,9836-PR,NORMAL,train
CONTROL__32029__2025111009,GROUP__32029__0002,32029,NORMAL,train
CONTROL__32029__2025033109,GROUP__32029__0002,32029,NORMAL,train
CONTROL__23067__2025112420,GROUP__23067__0018,23067,NORMAL,test
CONTROL__23067__2025092920,GROUP__23067__0018,23067,NORMAL,test
CONTROL__7161__2025011402,GROUP__7161__0013,7161,NORMAL,train
CONTROL__7161__2025072202,GROUP__7161__0013,7161,NORMAL,train
CONTROL__T0231__2025061002,GROUP__T0231__0005,T0231,NORMAL,train
CONTROL__T0231__2025102802,GROUP__T0231__0005,T0231,NORMAL,train
CONTROL__7112__2025111120,GROUP__7112__0028,7112,NORMAL,train
CONTROL__7112__2025072920,GROUP__7112__0028,7112,NORMAL,train
CONTROL__51235__2025061021,GROUP__51235__0024,51235,NORMAL,train
CONTROL__51235__2025102121,GROUP__51235__0024,51235,NORMAL,train
CONTROL__33014__2025040201,GROUP__33014__0023,33014,NORMAL,validation
CONTROL__33014__2025081301,GROUP__33014__0023,33014,NORMAL,validation
CONTROL__22001__2025061106,GROUP__22001__0009,22001,NORMAL,validation
CONTROL__22001__2025091006,GROUP__22001__0009,22001,NORMAL,validation
CONTROL__7270__2025042310,GROUP__7270__0008,7270,NORMAL,test
CONTROL__7270__2025070210,GROUP__7270__0008,7270,NORMAL,test
CONTROL__72027__2025061120,GROUP__72027__0002,72027,NORMAL,train
CONTROL__72027__2025011520,GROUP__72027__0002,72027,NORMAL,train
CONTROL__68025__2025100821,GROUP__68025__0020,68025,NORMAL,train
CONTROL__68025__2025070221,GROUP__68025__0020,68025,NORMAL,train
CONTROL__22001__2025012222,GROUP__22001__0010,22001,NORMAL,train
CONTROL__22001__2025051422,GROUP__22001__0010,22001,NORMAL,train
CONTROL__53004__2025080700,GROUP__53004__0018,53004,NORMAL,train
CONTROL__53004__2025090400,GROUP__53004__0018,53004,NORMAL,train
CONTROL__7159__2025050201,GROUP__7159__0008,7159,NORMAL,train
CONTROL__7159__2025032101,GROUP__7159__0008,7159,NORMAL,train
CONTROL__7179__2025060604,GROUP__7179__0042,7179,NORMAL,train
CONTROL__7179__2025092604,GROUP__7179__0042,7179,NORMAL,train
CONTROL__7132__2025092722,GROUP__7132__0017,7132,NORMAL,test
CONTROL__7132__2025062122,GROUP__7132__0017,7132,NORMAL,test
CONTROL__7184__2025113004,GROUP__7184__0019,7184,NORMAL,train
CONTROL__7184__2025092104,GROUP__7184__0019,7184,NORMAL,train
CONTROL__F3FWY003__2025110208,GROUP__F3FWY003__0026,F3FWY003,NORMAL,train
CONTROL__F3FWY003__2025030908,GROUP__F3FWY003__0026,F3FWY003,NORMAL,train
CONTROL__7248__2025111700,GROUP__7248__0020,7248,NORMAL,validation
CONTROL__7248__2025090800,GROUP__7248__0020,7248,NORMAL,validation
CONTROL__7112__2025041406,GROUP__7112__0029,7112,NORMAL,train
CONTROL__7112__2025010606,GROUP__7112__0029,7112,NORMAL,train
CONTROL__29005__2025070708,GROUP__29005__0013,29005,NORMAL,train
CONTROL__29005__2025121508,GROUP__29005__0013,29005,NORMAL,train
CONTROL__7179__2025022420,GROUP__7179__0043,7179,NORMAL,train
CONTROL__7179__2025071420,GROUP__7179__0043,7179,NORMAL,train
CONTROL__51235__2025031023,GROUP__51235__0025,51235,NORMAL,validation
CONTROL__51235__2025090823,GROUP__51235__0025,51235,NORMAL,validation
CONTROL__33014__2025081200,GROUP__33014__0024,33014,NORMAL,test
CONTROL__33014__2025031100,GROUP__33014__0024,33014,NORMAL,test
CONTROL__7112__2025102805,GROUP__7112__0030,7112,NORMAL,train
CONTROL__7112__2025110405,GROUP__7112__0030,7112,NORMAL,train
CONTROL__47024__2025090906,GROUP__47024__0009,47024,NORMAL,train
CONTROL__47024__2025041506,GROUP__47024__0009,47024,NORMAL,train
CONTROL__7132__2025052723,GROUP__7132__0018,7132,NORMAL,train
CONTROL__7132__2025070123,GROUP__7132__0018,7132,NORMAL,train
CONTROL__7248__2025081305,GROUP__7248__0021,7248,NORMAL,validation
CONTROL__7248__2025022605,GROUP__7248__0021,7248,NORMAL,validation
CONTROL__33014__2025110507,GROUP__33014__0025,33014,NORMAL,train
CONTROL__33014__2025040207,GROUP__33014__0025,33014,NORMAL,train
CONTROL__T0231__2025010111,GROUP__T0231__0006,T0231,NORMAL,test
CONTROL__T0231__2025022611,GROUP__T0231__0006,T0231,NORMAL,test
CONTROL__51235__2025061822,GROUP__51235__0026,51235,NORMAL,train
CONTROL__51235__2025050722,GROUP__51235__0026,51235,NORMAL,train
CONTROL__F3FWY003__2025073100,GROUP__F3FWY003__0027,F3FWY003,NORMAL,train
CONTROL__F3FWY003__2025120400,GROUP__F3FWY003__0027,F3FWY003,NORMAL,train
CONTROL__47024__2025032702,GROUP__47024__0010,47024,NORMAL,train
CONTROL__47024__2025052202,GROUP__47024__0010,47024,NORMAL,train
CONTROL__53004__2025082107,GROUP__53004__0019,53004,NORMAL,train
CONTROL__53004__2025050107,GROUP__53004__0019,53004,NORMAL,train
CONTROL__7112__2025092507,GROUP__7112__0031,7112,NORMAL,train
CONTROL__7112__2025050807,GROUP__7112__0031,7112,NORMAL,train
CONTROL__23067__2025082110,GROUP__23067__0019,23067,NORMAL,validation
CONTROL__23067__2025072410,GROUP__23067__0019,23067,NORMAL,validation
CONTROL__51235__2025091121,GROUP__51235__0027,51235,NORMAL,validation
CONTROL__51235__2025080721,GROUP__51235__0027,51235,NORMAL,validation
CONTROL__7270__2025051603,GROUP__7270__0009,7270,NORMAL,train
CONTROL__7270__2025022103,GROUP__7270__0009,7270,NORMAL,train
CONTROL__29005__2025011704,GROUP__29005__0014,29005,NORMAL,train
CONTROL__29005__2025041804,GROUP__29005__0014,29005,NORMAL,train
CONTROL__7126__2025071111,GROUP__7126__0010,7126,NORMAL,train
CONTROL__7126__2025080811,GROUP__7126__0010,7126,NORMAL,train
CONTROL__7120__2025021414,GROUP__7120__0024,7120,NORMAL,train
CONTROL__7120__2025040414,GROUP__7120__0024,7120,NORMAL,train
CONTROL__7121__2025041814,GROUP__7121__0024,7121,NORMAL,train
CONTROL__7121__2025013114,GROUP__7121__0024,7121,NORMAL,train
CONTROL__51235__2025030808,GROUP__51235__0028,51235,NORMAL,train
CONTROL__51235__2025122008,GROUP__51235__0028,51235,NORMAL,train
CONTROL__7120__2025032923,GROUP__7120__0025,7120,NORMAL,train
CONTROL__7120__2025122723,GROUP__7120__0025,7120,NORMAL,train
CONTROL__7121__2025120623,GROUP__7121__0025,7121,NORMAL,train
CONTROL__7121__2025061423,GROUP__7121__0025,7121,NORMAL,train
CONTROL__7153__2025122802,GROUP__7153__0015,7153,NORMAL,validation
CONTROL__7153__2025011202,GROUP__7153__0015,7153,NORMAL,validation
CONTROL__9849__2025011206,GROUP__9849__0007,9849,NORMAL,train
CONTROL__9849__2025021606,GROUP__9849__0007,9849,NORMAL,train
CONTROL__7153__2025101306,GROUP__7153__0016,7153,NORMAL,train
CONTROL__7153__2025112406,GROUP__7153__0016,7153,NORMAL,train
CONTROL__7161__2025090809,GROUP__7161__0014,7161,NORMAL,train
CONTROL__7161__2025122209,GROUP__7161__0014,7161,NORMAL,train
CONTROL__9836-PR__2025051910,GROUP__9836-PR__0004,9836-PR,NORMAL,train
CONTROL__9836-PR__2025012710,GROUP__9836-PR__0004,9836-PR,NORMAL,train
CONTROL__7179__2025101315,GROUP__7179__0044,7179,NORMAL,test
CONTROL__7179__2025072815,GROUP__7179__0044,7179,NORMAL,test
CONTROL__T0288__2025102019,GROUP__T0288__0006,T0288,NORMAL,train
CONTROL__T0288__2025092919,GROUP__T0288__0006,T0288,NORMAL,train
CONTROL__T0289__2025031019,GROUP__T0289__0006,T0289,NORMAL,train
CONTROL__T0289__2025122919,GROUP__T0289__0006,T0289,NORMAL,train
CONTROL__T0290__2025111719,GROUP__T0290__0006,T0290,NORMAL,train
CONTROL__T0290__2025050519,GROUP__T0290__0006,T0290,NORMAL,train
CONTROL__T0479-PR__2025112419,GROUP__T0479-PR__0006,T0479-PR,NORMAL,train
CONTROL__T0479-PR__2025041419,GROUP__T0479-PR__0006,T0479-PR,NORMAL,train
CONTROL__23067__2025021723,GROUP__23067__0020,23067,NORMAL,train
CONTROL__23067__2025072823,GROUP__23067__0020,23067,NORMAL,train
CONTROL__7120__2025110400,GROUP__7120__0026,7120,NORMAL,train
CONTROL__7120__2025081200,GROUP__7120__0026,7120,NORMAL,train
CONTROL__7121__2025081200,GROUP__7121__0026,7121,NORMAL,train
CONTROL__7121__2025082600,GROUP__7121__0026,7121,NORMAL,train
CONTROL__7179__2025120902,GROUP__7179__0045,7179,NORMAL,validation
CONTROL__7179__2025101402,GROUP__7179__0045,7179,NORMAL,validation
CONTROL__9658__2025123008,GROUP__9658__0018,9658,NORMAL,train
CONTROL__9658__2025121608,GROUP__9658__0018,9658,NORMAL,train
CONTROL__50260__2025120220,GROUP__50260__0004,50260,NORMAL,train
CONTROL__50260__2025051320,GROUP__50260__0004,50260,NORMAL,train
CONTROL__57025__2025070122,GROUP__57025__0005,57025,NORMAL,train
CONTROL__57025__2025112522,GROUP__57025__0005,57025,NORMAL,train
CONTROL__53003__2025080607,GROUP__53003__0009,53003,NORMAL,train
CONTROL__53003__2025112607,GROUP__53003__0009,53003,NORMAL,train
CONTROL__23067__2025121015,GROUP__23067__0021,23067,NORMAL,validation
CONTROL__23067__2025111915,GROUP__23067__0021,23067,NORMAL,validation
CONTROL__7112__2025010900,GROUP__7112__0032,7112,NORMAL,train
CONTROL__7112__2025032000,GROUP__7112__0032,7112,NORMAL,train
CONTROL__7179__2025010900,GROUP__7179__0046,7179,NORMAL,validation
CONTROL__7179__2025122500,GROUP__7179__0046,7179,NORMAL,validation
CONTROL__7179__2025050803,GROUP__7179__0046,7179,NORMAL,validation
CONTROL__7179__2025062603,GROUP__7179__0046,7179,NORMAL,validation
CONTROL__7112__2025081405,GROUP__7112__0032,7112,NORMAL,train
CONTROL__7112__2025020605,GROUP__7112__0032,7112,NORMAL,train
CONTROL__7150__2025040305,GROUP__7150__0003,7150,NORMAL,train
CONTROL__7150__2025022005,GROUP__7150__0003,7150,NORMAL,train
CONTROL__7161__2025080706,GROUP__7161__0015,7161,NORMAL,train
CONTROL__7161__2025052206,GROUP__7161__0015,7161,NORMAL,train
CONTROL__7168__2025071707,GROUP__7168__0015,7168,NORMAL,train
CONTROL__7168__2025070307,GROUP__7168__0015,7168,NORMAL,train
CONTROL__9658__2025100911,GROUP__9658__0019,9658,NORMAL,train
CONTROL__9658__2025010911,GROUP__9658__0019,9658,NORMAL,train
CONTROL__7163__2025080722,GROUP__7163__0017,7163,NORMAL,train
CONTROL__7163__2025052922,GROUP__7163__0017,7163,NORMAL,train
CONTROL__7184__2025090606,GROUP__7184__0020,7184,NORMAL,test
CONTROL__7184__2025112906,GROUP__7184__0020,7184,NORMAL,test
CONTROL__7132__2025082307,GROUP__7132__0019,7132,NORMAL,train
CONTROL__7132__2025032207,GROUP__7132__0019,7132,NORMAL,train
CONTROL__50240__2025032914,GROUP__50240__0027,50240,NORMAL,train
CONTROL__50240__2025092014,GROUP__50240__0027,50240,NORMAL,train
CONTROL__7163__2025060802,GROUP__7163__0018,7163,NORMAL,train
CONTROL__7163__2025020202,GROUP__7163__0018,7163,NORMAL,train
CONTROL__74228__2025020903,GROUP__74228__0003,74228,NORMAL,train
CONTROL__74228__2025031603,GROUP__74228__0003,74228,NORMAL,train
CONTROL__7120__2025051807,GROUP__7120__0027,7120,NORMAL,train
CONTROL__7120__2025010507,GROUP__7120__0027,7120,NORMAL,train
CONTROL__7121__2025070607,GROUP__7121__0027,7121,NORMAL,train
CONTROL__7121__2025071307,GROUP__7121__0027,7121,NORMAL,train
CONTROL__33014__2025021607,GROUP__33014__0026,33014,NORMAL,train
CONTROL__33014__2025092107,GROUP__33014__0026,33014,NORMAL,train
