event_sample_id,split_group_id,station_id,target_class,split
CONTROL__T0479-PR__2025102323,GROUP__T0479-PR__0002,T0479-PR,NORMAL,train
CONTROL__7248__2025052301,GROUP__7248__0011,7248,NORMAL,train
CONTROL__7248__2025090501,GROUP__7248__0011,7248,NORMAL,train
CONTROL__10011__2025100301,GROUP__10011__0011,10011,NORMAL,train
CONTROL__10011__2025110701,GROUP__10011__0011,10011,NORMAL,train
CONTROL__7139__2025061301,GROUP__7139__0011,7139,NORMAL,train
CONTROL__7139__2025082201,GROUP__7139__0011,7139,NORMAL,train
CONTROL__7274__2025030703,GROUP__7274__0010,7274,NORMAL,train
CONTROL__7274__2025111403,GROUP__7274__0010,7274,NORMAL,train
CONTROL__53003__2025010308,GROUP__53003__0004,53003,NORMAL,train
CONTROL__53003__2025101708,GROUP__53003__0004,53003,NORMAL,train
CONTROL__7184__2025090508,GROUP__7184__0015,7184,NORMAL,train
CONTROL__7184__2025080108,GROUP__7184__0015,7184,NORMAL,train
CONTROL__7248__2025022817,GROUP__7248__0012,7248,NORMAL,train
CONTROL__7248__2025100317,GROUP__7248__0012,7248,NORMAL,train
CONTROL__7248__2025010404,GROUP__7248__0013,7248,NORMAL,train
CONTROL__7248__2025121304,GROUP__7248__0013,7248,NORMAL,train
CONTROL__7274__2025080212,GROUP__7274__0011,7274,NORMAL,train
CONTROL__7274__2025082312,GROUP__7274__0011,7274,NORMAL,train
CONTROL__F3FWY003__2025040517,GROUP__F3FWY003__0017,F3FWY003,NORMAL,test
CONTROL__F3FWY003__2025081617,GROUP__F3FWY003__0017,F3FWY003,NORMAL,test
CONTROL__7126__2025011821,GROUP__7126__0006,7126,NORMAL,train
CONTROL__7126__2025092021,GROUP__7126__0006,7126,NORMAL,train
CONTROL__53003__2025071223,GROUP__53003__0005,53003,NORMAL,train
CONTROL__53003__2025080923,GROUP__53003__0005,53003,NORMAL,train
CONTROL__7251__2025092803,GROUP__7251__0010,7251,NORMAL,train
CONTROL__7251__2025072703,GROUP__7251__0010,7251,NORMAL,train
CONTROL__7112__2025081721,GROUP__7112__0016,7112,NORMAL,train
CONTROL__7112__2025020221,GROUP__7112__0016,7112,NORMAL,train
CONTROL__7163__2025082503,GROUP__7163__0009,7163,NORMAL,train
CONTROL__7163__2025081103,GROUP__7163__0009,7163,NORMAL,train
CONTROL__68025__2025040718,GROUP__68025__0012,68025,NORMAL,train
CONTROL__68025__2025012018,GROUP__68025__0012,68025,NORMAL,train
CONTROL__50240__2025042819,GROUP__50240__0015,50240,NORMAL,validation
CONTROL__50240__2025012019,GROUP__50240__0015,50240,NORMAL,validation
CONTROL__53004__2025060920,GROUP__53004__0010,53004,NORMAL,train
CONTROL__53004__2025021020,GROUP__53004__0010,53004,NORMAL,train
CONTROL__50240__2025062410,GROUP__50240__0016,50240,NORMAL,validation
CONTROL__50240__2025052710,GROUP__50240__0016,50240,NORMAL,validation
CONTROL__7161__2025022602,GROUP__7161__0008,7161,NORMAL,validation
CONTROL__68025__2025112602,GROUP__68025__0013,68025,NORMAL,train
CONTROL__68025__2025071602,GROUP__68025__0013,68025,NORMAL,train
CONTROL__7132__2025081306,GROUP__7132__0012,7132,NORMAL,validation
CONTROL__7132__2025100806,GROUP__7132__0012,7132,NORMAL,validation
CONTROL__T0085__2025051506,GROUP__T0085__0004,T0085,NORMAL,train
CONTROL__T0085__2025060506,GROUP__T0085__0004,T0085,NORMAL,train
CONTROL__7132__2025121110,GROUP__7132__0013,7132,NORMAL,validation
CONTROL__7132__2025071710,GROUP__7132__0013,7132,NORMAL,validation
CONTROL__23067__2025040322,GROUP__23067__0009,23067,NORMAL,train
CONTROL__23067__2025013022,GROUP__23067__0009,23067,NORMAL,train
CONTROL__T0342__2025061223,GROUP__T0342__0001,T0342,NORMAL,train
CONTROL__T0342__2025091123,GROUP__T0342__0001,T0342,NORMAL,train
CONTROL__7179__2025073123,GROUP__7179__0020,7179,NORMAL,train
CONTROL__7179__2025013023,GROUP__7179__0020,7179,NORMAL,train
CONTROL__53003__2025053000,GROUP__53003__0006,53003,NORMAL,train
CONTROL__53003__2025121900,GROUP__53003__0006,53003,NORMAL,train
CONTROL__F3FWY003__2025071804,GROUP__F3FWY003__0018,F3FWY003,NORMAL,test
CONTROL__F3FWY003__2025071104,GROUP__F3FWY003__0018,F3FWY003,NORMAL,test
CONTROL__10011__2025040407,GROUP__10011__0012,10011,NORMAL,train
CONTROL__10011__2025012407,GROUP__10011__0012,10011,NORMAL,train
CONTROL__7139__2025022807,GROUP__7139__0012,7139,NORMAL,train
CONTROL__7139__2025111407,GROUP__7139__0012,7139,NORMAL,train
CONTROL__7120__2025080900,GROUP__7120__0020,7120,NORMAL,train
CONTROL__7120__2025100400,GROUP__7120__0020,7120,NORMAL,train
CONTROL__7121__2025072600,GROUP__7121__0020,7121,NORMAL,validation
CONTROL__7121__2025110800,GROUP__7121__0020,7121,NORMAL,validation
CONTROL__F3FWY001__2025042605,GROUP__F3FWY001__0003,F3FWY001,NORMAL,train
CONTROL__F3FWY001__2025010405,GROUP__F3FWY001__0003,F3FWY001,NORMAL,train
CONTROL__7119-PR__2025060108,GROUP__7119-PR__0004,7119-PR,NORMAL,validation
CONTROL__7119-PR__2025112308,GROUP__7119-PR__0004,7119-PR,NORMAL,validation
CONTROL__7112__2025060109,GROUP__7112__0017,7112,NORMAL,train
CONTROL__7112__2025121409,GROUP__7112__0017,7112,NORMAL,train
CONTROL__53004__2025113013,GROUP__53004__0011,53004,NORMAL,train
CONTROL__53004__2025050413,GROUP__53004__0011,53004,NORMAL,train
CONTROL__10011__2025122116,GROUP__10011__0013,10011,NORMAL,train
CONTROL__10011__2025021616,GROUP__10011__0013,10011,NORMAL,train
CONTROL__7139__2025062916,GROUP__7139__0013,7139,NORMAL,train
CONTROL__7139__2025121416,GROUP__7139__0013,7139,NORMAL,train
CONTROL__T0231__2025011919,GROUP__T0231__0003,T0231,NORMAL,test
CONTROL__T0231__2025121419,GROUP__T0231__0003,T0231,NORMAL,test
CONTROL__55049__2025011920,GROUP__55049__0005,55049,NORMAL,validation
CONTROL__55049__2025070620,GROUP__55049__0005,55049,NORMAL,validation
CONTROL__7179__2025061605,GROUP__7179__0021,7179,NORMAL,train
CONTROL__7179__2025021005,GROUP__7179__0021,7179,NORMAL,train
CONTROL__51235__2025021008,GROUP__51235__0015,51235,NORMAL,train
CONTROL__51235__2025040708,GROUP__51235__0015,51235,NORMAL,train
CONTROL__7132__2025070722,GROUP__7132__0014,7132,NORMAL,validation
CONTROL__7132__2025021722,GROUP__7132__0014,7132,NORMAL,validation
CONTROL__34016__2025090905,GROUP__34016__0006,34016,NORMAL,train
CONTROL__34016__2025052705,GROUP__34016__0006,34016,NORMAL,train
CONTROL__68025__2025061705,GROUP__68025__0014,68025,NORMAL,train
CONTROL__68025__2025021805,GROUP__68025__0014,68025,NORMAL,train
CONTROL__50240__2025121606,GROUP__50240__0017,50240,NORMAL,validation
CONTROL__50240__2025021806,GROUP__50240__0017,50240,NORMAL,validation
CONTROL__7161__2025021815,GROUP__7161__0009,7161,NORMAL,validation
CONTROL__7161__2025102115,GROUP__7161__0009,7161,NORMAL,validation
CONTROL__F3FWY006__2025111203,GROUP__F3FWY006__0003,F3FWY006,NORMAL,validation
CONTROL__F3FWY006__2025080603,GROUP__F3FWY006__0003,F3FWY006,NORMAL,validation
CONTROL__7248__2025030518,GROUP__7248__0014,7248,NORMAL,train
CONTROL__7248__2025100118,GROUP__7248__0014,7248,NORMAL,train
CONTROL__33014__2025081321,GROUP__33014__0013,33014,NORMAL,test
CONTROL__33014__2025120321,GROUP__33014__0013,33014,NORMAL,test
CONTROL__7179__2025091803,GROUP__7179__0022,7179,NORMAL,train
CONTROL__7179__2025081403,GROUP__7179__0022,7179,NORMAL,train
CONTROL__10011__2025041708,GROUP__10011__0014,10011,NORMAL,train
CONTROL__10011__2025112008,GROUP__10011__0014,10011,NORMAL,train
CONTROL__7139__2025011608,GROUP__7139__0014,7139,NORMAL,train
CONTROL__7139__2025041708,GROUP__7139__0014,7139,NORMAL,train
CONTROL__68025__2025101619,GROUP__68025__0015,68025,NORMAL,train
CONTROL__68025__2025061919,GROUP__68025__0015,68025,NORMAL,train
CONTROL__74230__2025071021,GROUP__74230__0003,74230,NORMAL,test
CONTROL__74230__2025021321,GROUP__74230__0003,74230,NORMAL,test
CONTROL__50240__2025080103,GROUP__50240__0018,50240,NORMAL,validation
CONTROL__50240__2025030703,GROUP__50240__0018,50240,NORMAL,validation
CONTROL__7163__2025032104,GROUP__7163__0010,7163,NORMAL,train
CONTROL__7163__2025111404,GROUP__7163__0010,7163,NORMAL,train
CONTROL__22001__2025122608,GROUP__22001__0006,22001,NORMAL,test
CONTROL__22001__2025012408,GROUP__22001__0006,22001,NORMAL,test
CONTROL__7274__2025011721,GROUP__7274__0012,7274,NORMAL,train
CONTROL__7274__2025030721,GROUP__7274__0012,7274,NORMAL,train
CONTROL__7270__2025011100,GROUP__7270__0003,7270,NORMAL,train
CONTROL__7270__2025052400,GROUP__7270__0003,7270,NORMAL,train
CONTROL__10011__2025071901,GROUP__10011__0015,10011,NORMAL,train
CONTROL__10011__2025121301,GROUP__10011__0015,10011,NORMAL,train
CONTROL__7139__2025101801,GROUP__7139__0015,7139,NORMAL,train
CONTROL__7139__2025071901,GROUP__7139__0015,7139,NORMAL,train
CONTROL__F3FWY001__2025121319,GROUP__F3FWY001__0004,F3FWY001,NORMAL,train
CONTROL__F3FWY001__2025011119,GROUP__F3FWY001__0004,F3FWY001,NORMAL,train
CONTROL__33014__2025020210,GROUP__33014__0014,33014,NORMAL,test
CONTROL__33014__2025082410,GROUP__33014__0014,33014,NORMAL,test
CONTROL__F3FWY003__2025071321,GROUP__F3FWY003__0019,F3FWY003,NORMAL,test
CONTROL__F3FWY003__2025110921,GROUP__F3FWY003__0019,F3FWY003,NORMAL,test
CONTROL__29005__2025120108,GROUP__29005__0008,29005,NORMAL,test
CONTROL__29005__2025120808,GROUP__29005__0008,29005,NORMAL,test
CONTROL__T0288__2025062402,GROUP__T0288__0003,T0288,NORMAL,train
CONTROL__T0288__2025021102,GROUP__T0288__0003,T0288,NORMAL,train
CONTROL__T0289__2025071502,GROUP__T0289__0003,T0289,NORMAL,test
CONTROL__T0289__2025082602,GROUP__T0289__0003,T0289,NORMAL,test
CONTROL__T0290__2025070802,GROUP__T0290__0003,T0290,NORMAL,train
CONTROL__T0290__2025082602,GROUP__T0290__0003,T0290,NORMAL,train
CONTROL__T0479-PR__2025091602,GROUP__T0479-PR__0003,T0479-PR,NORMAL,train
CONTROL__T0479-PR__2025061702,GROUP__T0479-PR__0003,T0479-PR,NORMAL,train
CONTROL__7179__2025042903,GROUP__7179__0023,7179,NORMAL,train
CONTROL__7179__2025012103,GROUP__7179__0023,7179,NORMAL,train
CONTROL__7132__2025061706,GROUP__7132__0015,7132,NORMAL,validation
CONTROL__7132__2025021806,GROUP__7132__0015,7132,NORMAL,validation
CONTROL__7164__2025110406,GROUP__7164__0007,7164,NORMAL,train
CONTROL__7164__2025051306,GROUP__7164__0007,7164,NORMAL,train
CONTROL__23067__2025042206,GROUP__23067__0010,23067,NORMAL,train
CONTROL__23067__2025022506,GROUP__23067__0010,23067,NORMAL,train
CONTROL__53004__2025072208,GROUP__53004__0012,53004,NORMAL,train
CONTROL__53004__2025061708,GROUP__53004__0012,53004,NORMAL,train
CONTROL__7251__2025020408,GROUP__7251__0011,7251,NORMAL,train
CONTROL__7251__2025101408,GROUP__7251__0011,7251,NORMAL,train
CONTROL__10011__2025070812,GROUP__10011__0016,10011,NORMAL,train
CONTROL__10011__2025080512,GROUP__10011__0016,10011,NORMAL,train
CONTROL__7139__2025110412,GROUP__7139__0016,7139,NORMAL,train
CONTROL__7139__2025082612,GROUP__7139__0016,7139,NORMAL,train
CONTROL__7184__2025031122,GROUP__7184__0016,7184,NORMAL,train
CONTROL__7184__2025101422,GROUP__7184__0016,7184,NORMAL,train
CONTROL__7274__2025102823,GROUP__7274__0013,7274,NORMAL,train
CONTROL__7274__2025031123,GROUP__7274__0013,7274,NORMAL,train
CONTROL__7161__2025050703,GROUP__7161__0010,7161,NORMAL,validation
CONTROL__7161__2025073003,GROUP__7161__0010,7161,NORMAL,validation
CONTROL__7164__2025123111,GROUP__7164__0008,7164,NORMAL,train
CONTROL__7164__2025052111,GROUP__7164__0008,7164,NORMAL,train
CONTROL__23067__2025010112,GROUP__23067__0011,23067,NORMAL,train
CONTROL__23067__2025101512,GROUP__23067__0011,23067,NORMAL,train
CONTROL__50240__2025102216,GROUP__50240__0019,50240,NORMAL,validation
CONTROL__50240__2025032616,GROUP__50240__0019,50240,NORMAL,validation
CONTROL__7179__2025050722,GROUP__7179__0024,7179,NORMAL,train
CONTROL__7179__2025111922,GROUP__7179__0024,7179,NORMAL,train
CONTROL__7251__2025020604,GROUP__7251__0012,7251,NORMAL,train
CONTROL__7251__2025120404,GROUP__7251__0012,7251,NORMAL,train
CONTROL__51235__2025110605,GROUP__51235__0016,51235,NORMAL,train
CONTROL__51235__2025061205,GROUP__51235__0016,51235,NORMAL,train
CONTROL__51235__2025040305,GROUP__51235__0016,51235,NORMAL,train
CONTROL__51235__2025072405,GROUP__51235__0016,51235,NORMAL,train
CONTROL__7161__2025082805,GROUP__7161__0011,7161,NORMAL,validation
CONTROL__7161__2025022705,GROUP__7161__0011,7161,NORMAL,validation
CONTROL__29005__2025122509,GROUP__29005__0009,29005,NORMAL,test
CONTROL__29005__2025100909,GROUP__29005__0009,29005,NORMAL,test
CONTROL__68025__2025041722,GROUP__68025__0016,68025,NORMAL,train
CONTROL__68025__2025050122,GROUP__68025__0016,68025,NORMAL,train
CONTROL__7168__2025010222,GROUP__7168__0012,7168,NORMAL,train
CONTROL__7168__2025080722,GROUP__7168__0012,7168,NORMAL,train
CONTROL__7164__2025082202,GROUP__7164__0009,7164,NORMAL,train
CONTROL__7164__2025103102,GROUP__7164__0009,7164,NORMAL,train
CONTROL__7112__2025022805,GROUP__7112__0018,7112,NORMAL,train
CONTROL__7112__2025091905,GROUP__7112__0018,7112,NORMAL,train
CONTROL__33014__2025022105,GROUP__33014__0015,33014,NORMAL,test
CONTROL__33014__2025042505,GROUP__33014__0015,33014,NORMAL,test
CONTROL__T0288__2025050906,GROUP__T0288__0004,T0288,NORMAL,train
CONTROL__T0288__2025021406,GROUP__T0288__0004,T0288,NORMAL,train
CONTROL__T0289__2025092606,GROUP__T0289__0004,T0289,NORMAL,test
CONTROL__T0289__2025082906,GROUP__T0289__0004,T0289,NORMAL,test
CONTROL__T0290__2025102406,GROUP__T0290__0004,T0290,NORMAL,train
CONTROL__T0290__2025052306,GROUP__T0290__0004,T0290,NORMAL,train
CONTROL__T0479-PR__2025050206,GROUP__T0479-PR__0004,T0479-PR,NORMAL,train
CONTROL__T0479-PR__2025041806,GROUP__T0479-PR__0004,T0479-PR,NORMAL,train
CONTROL__22001__2025101706,GROUP__22001__0007,22001,NORMAL,test
CONTROL__22001__2025103106,GROUP__22001__0007,22001,NORMAL,test
CONTROL__68025__2025053107,GROUP__68025__0017,68025,NORMAL,train
CONTROL__68025__2025122007,GROUP__68025__0017,68025,NORMAL,train
CONTROL__7274__2025080922,GROUP__7274__0014,7274,NORMAL,train
CONTROL__7274__2025122722,GROUP__7274__0014,7274,NORMAL,train
CONTROL__7112__2025040620,GROUP__7112__0019,7112,NORMAL,train
CONTROL__7112__2025011920,GROUP__7112__0019,7112,NORMAL,train
CONTROL__7179__2025092900,GROUP__7179__0025,7179,NORMAL,train
CONTROL__7179__2025072100,GROUP__7179__0025,7179,NORMAL,train
CONTROL__7179__2025090100,GROUP__7179__0025,7179,NORMAL,train
CONTROL__7179__2025012000,GROUP__7179__0025,7179,NORMAL,train
CONTROL__7179__2025090103,GROUP__7179__0025,7179,NORMAL,train
CONTROL__7179__2025052603,GROUP__7179__0025,7179,NORMAL,train
CONTROL__9849__2025122905,GROUP__9849__0005,9849,NORMAL,test
CONTROL__9849__2025063005,GROUP__9849__0005,9849,NORMAL,test
CONTROL__50260__2025040706,GROUP__50260__0003,50260,NORMAL,train
CONTROL__50260__2025052606,GROUP__50260__0003,50260,NORMAL,train
CONTROL__7132__2025012007,GROUP__7132__0016,7132,NORMAL,validation
CONTROL__7132__2025042107,GROUP__7132__0016,7132,NORMAL,validation
CONTROL__33014__2025052608,GROUP__33014__0016,33014,NORMAL,test
CONTROL__33014__2025091508,GROUP__33014__0016,33014,NORMAL,test
CONTROL__50240__2025033109,GROUP__50240__0020,50240,NORMAL,validation
CONTROL__50240__2025061609,GROUP__50240__0020,50240,NORMAL,validation
CONTROL__F3FWY002__2025052621,GROUP__F3FWY002__0002,F3FWY002,NORMAL,test
CONTROL__F3FWY002__2025120121,GROUP__F3FWY002__0002,F3FWY002,NORMAL,test
CONTROL__53004__2025071504,GROUP__53004__0013,53004,NORMAL,train
CONTROL__53004__2025031804,GROUP__53004__0013,53004,NORMAL,train
CONTROL__9658__2025100705,GROUP__9658__0011,9658,NORMAL,train
CONTROL__9658__2025081205,GROUP__9658__0011,9658,NORMAL,train
CONTROL__7112__2025042912,GROUP__7112__0020,7112,NORMAL,train
CONTROL__7112__2025030412,GROUP__7112__0020,7112,NORMAL,train
CONTROL__10011__2025010722,GROUP__10011__0017,10011,NORMAL,train
CONTROL__10011__2025031122,GROUP__10011__0017,10011,NORMAL,train
CONTROL__7139__2025012122,GROUP__7139__0017,7139,NORMAL,train
CONTROL__7139__2025121622,GROUP__7139__0017,7139,NORMAL,train
CONTROL__53003__2025030423,GROUP__53003__0007,53003,NORMAL,train
CONTROL__53003__2025040123,GROUP__53003__0007,53003,NORMAL,train
CONTROL__T0288__2025101500,GROUP__T0288__0005,T0288,NORMAL,train
CONTROL__T0288__2025052800,GROUP__T0288__0005,T0288,NORMAL,train
CONTROL__T0289__2025051400,GROUP__T0289__0005,T0289,NORMAL,test
CONTROL__T0289__2025120300,GROUP__T0289__0005,T0289,NORMAL,test
CONTROL__T0290__2025031200,GROUP__T0290__0005,T0290,NORMAL,train
CONTROL__T0290__2025032600,GROUP__T0290__0005,T0290,NORMAL,train
CONTROL__T0479-PR__2025020500,GROUP__T0479-PR__0005,T0479-PR,NORMAL,train
CONTROL__T0479-PR__2025073000,GROUP__T0479-PR__0005,T0479-PR,NORMAL,train
CONTROL__74228__2025031906,GROUP__74228__0002,74228,NORMAL,train
CONTROL__74228__2025091006,GROUP__74228__0002,74228,NORMAL,train
CONTROL__F3FWY004__2025082707,GROUP__F3FWY004__0003,F3FWY004,NORMAL,train
CONTROL__F3FWY004__2025092407,GROUP__F3FWY004__0003,F3FWY004,NORMAL,train
CONTROL__7179__2025051409,GROUP__7179__0026,7179,NORMAL,train
CONTROL__7179__2025032609,GROUP__7179__0026,7179,NORMAL,train
CONTROL__9849__2025091020,GROUP__9849__0006,9849,NORMAL,test
CONTROL__9849__2025091720,GROUP__9849__0006,9849,NORMAL,test
CONTROL__7150__2025120323,GROUP__7150__0002,7150,NORMAL,train
CONTROL__7150__2025101523,GROUP__7150__0002,7150,NORMAL,train
CONTROL__9658__2025052123,GROUP__9658__0012,9658,NORMAL,train
CONTROL__9658__2025060423,GROUP__9658__0012,9658,NORMAL,train
CONTROL__51235__2025050101,GROUP__51235__0017,51235,NORMAL,train
CONTROL__51235__2025072401,GROUP__51235__0017,51235,NORMAL,train
CONTROL__50240__2025090407,GROUP__50240__0021,50240,NORMAL,validation
CONTROL__50240__2025081407,GROUP__50240__0021,50240,NORMAL,validation
CONTROL__9834-PR__2025070309,GROUP__9834-PR__0001,9834-PR,NORMAL,train
CONTROL__9834-PR__2025091109,GROUP__9834-PR__0001,9834-PR,NORMAL,train
CONTROL__7270__2025080800,GROUP__7270__0004,7270,NORMAL,train
CONTROL__7270__2025022100,GROUP__7270__0004,7270,NORMAL,train
CONTROL__F3FWY003__2025111400,GROUP__F3FWY003__0020,F3FWY003,NORMAL,test
CONTROL__F3FWY003__2025121900,GROUP__F3FWY003__0020,F3FWY003,NORMAL,test
CONTROL__7126__2025021401,GROUP__7126__0007,7126,NORMAL,train
CONTROL__7126__2025020701,GROUP__7126__0007,7126,NORMAL,train
CONTROL__7153__2025062009,GROUP__7153__0010,7153,NORMAL,train
CONTROL__7153__2025061309,GROUP__7153__0010,7153,NORMAL,train
CONTROL__7248__2025101101,GROUP__7248__0015,7248,NORMAL,train
CONTROL__7248__2025020101,GROUP__7248__0015,7248,NORMAL,train
CONTROL__7274__2025010405,GROUP__7274__0015,7274,NORMAL,train
CONTROL__7274__2025100405,GROUP__7274__0015,7274,NORMAL,train
CONTROL__7168__2025050306,GROUP__7168__0013,7168,NORMAL,train
CONTROL__7168__2025110806,GROUP__7168__0013,7168,NORMAL,train
CONTROL__7153__2025110809,GROUP__7153__0011,7153,NORMAL,train
CONTROL__7153__2025060709,GROUP__7153__0011,7153,NORMAL,train
CONTROL__9658__2025042622,GROUP__9658__0013,9658,NORMAL,train
CONTROL__9658__2025041222,GROUP__9658__0013,9658,NORMAL,train
CONTROL__51235__2025033003,GROUP__51235__0018,51235,NORMAL,train
CONTROL__51235__2025021603,GROUP__51235__0018,51235,NORMAL,train
CONTROL__7270__2025122808,GROUP__7270__0005,7270,NORMAL,train
CONTROL__7270__2025030908,GROUP__7270__0005,7270,NORMAL,train
CONTROL__F3FWY003__2025090100,GROUP__F3FWY003__0021,F3FWY003,NORMAL,test
CONTROL__F3FWY003__2025070700,GROUP__F3FWY003__0021,F3FWY003,NORMAL,test
CONTROL__7184__2025111702,GROUP__7184__0017,7184,NORMAL,train
CONTROL__7184__2025072102,GROUP__7184__0017,7184,NORMAL,train
CONTROL__50250__2025051906,GROUP__50250__0003,50250,NORMAL,train
CONTROL__50250__2025102006,GROUP__50250__0003,50250,NORMAL,train
CONTROL__7120__2025021712,GROUP__7120__0021,7120,NORMAL,train
CONTROL__7120__2025012012,GROUP__7120__0021,7120,NORMAL,train
CONTROL__7121__2025121512,GROUP__7121__0021,7121,NORMAL,validation
CONTROL__7121__2025012012,GROUP__7121__0021,7121,NORMAL,validation
CONTROL__F3FWY001__2025031023,GROUP__F3FWY001__0005,F3FWY001,NORMAL,train
CONTROL__F3FWY001__2025012723,GROUP__F3FWY001__0005,F3FWY001,NORMAL,train
CONTROL__7179__2025120200,GROUP__7179__0027,7179,NORMAL,train
CONTROL__7179__2025102800,GROUP__7179__0027,7179,NORMAL,train
CONTROL__7159__2025012813,GROUP__7159__0004,7159,NORMAL,train
CONTROL__7159__2025040113,GROUP__7159__0004,7159,NORMAL,train
CONTROL__F3FWY002__2025040819,GROUP__F3FWY002__0003,F3FWY002,NORMAL,test
CONTROL__F3FWY002__2025052019,GROUP__F3FWY002__0003,F3FWY002,NORMAL,test
CONTROL__7179__2025011502,GROUP__7179__0028,7179,NORMAL,train
CONTROL__7179__2025092402,GROUP__7179__0028,7179,NORMAL,train
CONTROL__33014__2025091005,GROUP__33014__0017,33014,NORMAL,test
CONTROL__33014__2025022605,GROUP__33014__0017,33014,NORMAL,test
CONTROL__51235__2025102915,GROUP__51235__0019,51235,NORMAL,train
CONTROL__51235__2025110515,GROUP__51235__0019,51235,NORMAL,train
CONTROL__7153__2025111222,GROUP__7153__0012,7153,NORMAL,train
CONTROL__7153__2025090322,GROUP__7153__0012,7153,NORMAL,train
CONTROL__7179__2025111300,GROUP__7179__0029,7179,NORMAL,train
CONTROL__7179__2025100200,GROUP__7179__0029,7179,NORMAL,train
CONTROL__74229__2025051503,GROUP__74229__0001,74229,NORMAL,train
CONTROL__74229__2025021303,GROUP__74229__0001,74229,NORMAL,train
CONTROL__74229__2025100205,GROUP__74229__0001,74229,NORMAL,train
CONTROL__74229__2025022705,GROUP__74229__0001,74229,NORMAL,train
CONTROL__7126__2025100208,GROUP__7126__0008,7126,NORMAL,train
CONTROL__7126__2025122508,GROUP__7126__0008,7126,NORMAL,train
CONTROL__9834-PR__2025071013,GROUP__9834-PR__0002,9834-PR,NORMAL,train
CONTROL__9834-PR__2025121113,GROUP__9834-PR__0002,9834-PR,NORMAL,train
CONTROL__7163__2025122605,GROUP__7163__0011,7163,NORMAL,train
CONTROL__7163__2025021405,GROUP__7163__0011,7163,NORMAL,train
CONTROL__7119-PR__2025100305,GROUP__7119-PR__0005,7119-PR,NORMAL,validation
CONTROL__7119-PR__2025022105,GROUP__7119-PR__0005,7119-PR,NORMAL,validation
CONTROL__7163__2025053111,GROUP__7163__0012,7163,NORMAL,train
CONTROL__7163__2025052411,GROUP__7163__0012,7163,NORMAL,train
CONTROL__10011__2025053111,GROUP__10011__0018,10011,NORMAL,train
CONTROL__10011__2025020111,GROUP__10011__0018,10011,NORMAL,train
CONTROL__7139__2025083011,GROUP__7139__0018,7139,NORMAL,train
CONTROL__7139__2025110811,GROUP__7139__0018,7139,NORMAL,train
CONTROL__7120__2025090620,GROUP__7120__0022,7120,NORMAL,train
CONTROL__7120__2025020820,GROUP__7120__0022,7120,NORMAL,train
CONTROL__7121__2025080920,GROUP__7121__0022,7121,NORMAL,validation
CONTROL__7121__2025102520,GROUP__7121__0022,7121,NORMAL,validation
CONTROL__33014__2025051105,GROUP__33014__0018,33014,NORMAL,test
CONTROL__33014__2025030905,GROUP__33014__0018,33014,NORMAL,test
CONTROL__66249__2025110909,GROUP__66249__0001,66249,NORMAL,validation
CONTROL__66249__2025052509,GROUP__66249__0001,66249,NORMAL,validation
CONTROL__33014__2025012620,GROUP__33014__0019,33014,NORMAL,test
CONTROL__33014__2025092820,GROUP__33014__0019,33014,NORMAL,test
CONTROL__7163__2025022323,GROUP__7163__0013,7163,NORMAL,train
CONTROL__7163__2025071323,GROUP__7163__0013,7163,NORMAL,train
CONTROL__7251__2025072103,GROUP__7251__0013,7251,NORMAL,train
CONTROL__7251__2025051903,GROUP__7251__0013,7251,NORMAL,train
CONTROL__29005__2025031101,GROUP__29005__0010,29005,NORMAL,test
CONTROL__29005__2025021101,GROUP__29005__0010,29005,NORMAL,test
CONTROL__50240__2025101403,GROUP__50240__0022,50240,NORMAL,validation
CONTROL__50240__2025082603,GROUP__50240__0022,50240,NORMAL,validation
CONTROL__55049__2025030406,GROUP__55049__0006,55049,NORMAL,validation
CONTROL__55049__2025090206,GROUP__55049__0006,55049,NORMAL,validation
CONTROL__7120__2025110409,GROUP__7120__0023,7120,NORMAL,train
CONTROL__7120__2025093009,GROUP__7120__0023,7120,NORMAL,train
CONTROL__7121__2025120209,GROUP__7121__0023,7121,NORMAL,validation
CONTROL__7121__2025062409,GROUP__7121__0023,7121,NORMAL,validation
CONTROL__9658__2025090910,GROUP__9658__0014,9658,NORMAL,train
CONTROL__9658__2025102810,GROUP__9658__0014,9658,NORMAL,train
CONTROL__7270__2025082612,GROUP__7270__0006,7270,NORMAL,train
CONTROL__7270__2025102812,GROUP__7270__0006,7270,NORMAL,train
CONTROL__23067__2025010107,GROUP__23067__0012,23067,NORMAL,train
CONTROL__23067__2025081307,GROUP__23067__0012,23067,NORMAL,train
CONTROL__7179__2025091719,GROUP__7179__0030,7179,NORMAL,train
CONTROL__7179__2025082019,GROUP__7179__0030,7179,NORMAL,train
CONTROL__23067__2025022621,GROUP__23067__0013,23067,NORMAL,train
CONTROL__23067__2025011521,GROUP__23067__0013,23067,NORMAL,train
CONTROL__50240__2025112700,GROUP__50240__0023,50240,NORMAL,validation
CONTROL__50240__2025032000,GROUP__50240__0023,50240,NORMAL,validation
CONTROL__7179__2025030603,GROUP__7179__0031,7179,NORMAL,train
CONTROL__7179__2025110603,GROUP__7179__0031,7179,NORMAL,train
CONTROL__7153__2025112004,GROUP__7153__0013,7153,NORMAL,train
CONTROL__7153__2025121804,GROUP__7153__0013,7153,NORMAL,train
